%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
81763.793,302.376,0.942,0.420,0.083,-0.024,-4.107,-1.337,0.856,0.836,1.081,-1.557,-1.708,-2.568,-0.893,1.670,2.746,-2.655,4.083,1.465,-0.104,-0.450,9.039,4.323,0.532,-0.002,535.048,336.269
81755.731,302.375,0.942,0.420,0.083,-0.024,-2.918,-2.341,0.642,0.732,0.541,-1.972,-2.136,-2.568,-0.446,0.835,4.120,-3.610,3.979,2.198,-0.104,-0.563,9.049,4.285,0.522,0.000,535.048,336.269
81759.762,302.376,0.942,0.420,0.083,-0.024,-3.134,-1.003,0.642,1.255,0.649,-2.594,-2.136,-2.461,-0.446,0.835,3.063,-2.655,3.141,1.674,0.104,-1.125,9.049,4.304,0.522,-0.001,535.048,336.269
81759.762,302.378,0.942,0.092,0.004,-0.184,-2.918,-1.226,1.178,1.673,0.757,-1.557,-2.776,-2.996,-0.223,1.044,3.486,-2.655,3.769,1.256,0.311,-0.450,9.049,4.285,0.522,-0.001,535.048,336.269
81759.762,302.375,0.942,0.420,0.083,-0.184,-4.431,-1.560,0.535,1.150,0.649,-1.349,-2.029,-3.531,-0.446,1.252,3.169,-3.079,3.769,1.674,-0.207,-1.125,9.070,4.285,0.532,-0.000,535.048,336.269
81759.762,302.376,0.942,0.420,0.083,-0.184,-3.026,-2.006,0.428,1.568,0.865,-2.179,-2.776,-2.889,-1.228,1.357,3.486,-3.079,3.455,2.512,0.623,-1.351,9.080,4.323,0.522,-0.000,535.048,336.269
81755.731,302.373,0.942,0.715,0.241,-0.344,-3.350,-1.115,0.535,0.941,0.865,-1.660,-2.136,-2.675,-0.112,0.417,3.275,-2.761,3.141,2.093,0.208,-1.013,9.070,4.285,0.532,-0.001,535.048,336.269
81763.793,302.380,0.942,0.586,0.162,-0.344,-3.674,-1.783,1.070,0.418,0.757,-1.764,-2.136,-2.889,-0.558,1.461,2.430,-3.079,3.455,1.256,0.000,-0.675,9.049,4.323,0.532,-0.002,535.048,336.269
81767.825,302.372,0.942,0.420,0.083,-0.344,-3.026,-1.672,0.642,1.464,-0.108,-1.557,-1.922,-2.675,-0.670,1.357,3.275,-3.504,3.141,1.465,-0.104,-1.125,9.080,4.285,0.522,-0.001,535.048,336.269
81767.825,302.380,0.942,0.824,0.320,-0.184,-3.134,-1.449,0.428,0.627,1.081,-2.491,-2.029,-2.675,-0.335,0.939,3.697,-3.186,2.932,1.570,0.104,-1.125,9.059,4.304,0.532,-0.000,535.048,336.269
81767.825,302.376,0.942,0.824,0.320,-0.504,-3.242,-1.003,0.963,1.255,0.865,-1.660,-2.883,-2.675,-0.223,0.313,3.592,-2.761,3.350,1.465,0.311,-0.900,9.070,4.285,0.522,-0.001,535.048,336.269
81767.825,302.376,0.942,0.715,0.241,-0.504,-3.890,-1.560,1.178,1.150,0.649,-1.868,-2.136,-3.531,-0.223,1.044,3.275,-3.398,3.141,1.988,0.415,-1.013,9.070,4.304,0.532,-0.001,535.048,336.269
81759.762,302.381,0.942,0.715,0.241,-0.024,-3.566,-1.337,0.749,1.255,0.649,-2.179,-2.456,-2.461,-0.558,0.835,2.958,-2.761,2.827,1.988,-0.207,-1.013,11.038,4.342,0.633,-0.001,535.048,336.269
81755.731,302.380,0.942,0.921,0.399,-0.344,-3.350,-1.226,1.177,0.732,0.541,-1.660,-2.563,-3.103,-0.223,1.357,3.063,-3.186,3.874,1.047,0.311,-0.900,11.048,4.285,0.633,-0.001,535.048,336.269
81755.731,302.383,0.942,0.824,0.320,-0.504,-3.674,-1.783,1.285,1.464,0.108,-1.660,-2.136,-2.996,-0.112,1.670,3.592,-2.761,3.455,2.093,-0.518,-1.238,11.058,4.304,0.633,-0.001,535.048,336.269
81763.793,302.378,0.942,0.824,0.320,-0.664,-2.594,-1.895,1.285,1.150,1.082,-1.868,-2.029,-2.996,-1.563,1.461,3.486,-2.973,3.769,1.988,0.208,-2.251,11.058,4.304,0.633,-0.001,535.048,336.269
81755.731,302.383,0.942,0.921,0.399,-0.504,-3.350,-1.337,0.749,1.359,0.649,-1.971,-2.136,-2.568,-0.446,0.209,3.275,-2.655,3.769,1.884,0.311,-0.900,11.038,4.304,0.643,-0.003,535.048,336.269
81755.731,302.383,0.942,1.008,0.478,-0.344,-4.539,-1.115,0.856,0.209,0.541,-1.245,-2.029,-2.996,-0.781,1.148,2.535,-2.973,3.350,1.151,0.311,-1.125,11.058,4.285,0.664,-0.001,535.048,336.269
81755.731,302.381,0.942,1.088,0.557,-0.184,-2.594,-2.006,0.642,0.941,0.216,-1.868,-1.922,-3.210,-0.335,1.044,3.486,-4.141,3.979,1.570,-0.311,-1.125,11.069,4.285,0.654,-0.002,535.048,336.269
81751.699,302.381,0.942,0.824,0.320,-0.344,-2.918,-1.449,0.535,0.941,0.865,-2.698,-1.708,-2.996,-0.446,0.835,3.169,-2.867,2.932,2.093,0.104,-1.351,11.058,4.285,0.633,-0.001,535.048,336.269
81771.856,302.383,0.942,1.007,0.478,-0.184,-3.242,-1.003,1.070,1.255,0.541,-1.557,-2.456,-2.675,-0.112,0.939,3.592,-2.761,3.979,1.047,0.000,-1.238,11.048,4.304,0.643,-0.001,535.048,336.269
81755.731,302.383,0.942,0.921,0.399,0.296,-3.782,-1.560,1.178,1.464,0.757,-1.764,-1.495,-3.103,0.000,1.357,3.592,-2.867,3.769,2.512,-0.207,-0.900,11.038,4.304,0.643,-0.001,535.048,336.269
81755.731,302.380,0.942,0.715,0.241,-0.344,-3.134,-1.783,0.963,1.882,0.433,-2.491,-2.242,-2.675,-1.005,1.461,3.697,-2.867,4.188,1.988,0.415,-1.238,11.048,4.304,0.633,-0.001,535.048,336.269
81751.699,302.384,0.942,0.921,0.399,-0.504,-3.350,-1.115,0.642,1.255,0.649,-1.972,-2.242,-2.675,0.112,0.417,3.486,-2.655,3.560,2.407,0.727,-0.450,11.027,4.304,0.623,-0.001,535.048,336.269
81763.793,302.381,0.942,1.008,0.478,-0.024,-3.350,-1.115,1.392,1.255,1.190,-1.142,-2.136,-2.461,0.112,1.670,2.746,-2.548,4.293,1.674,0.623,-0.563,11.048,4.323,0.643,-0.002,535.048,336.269
81759.762,302.383,0.942,0.587,0.162,-0.024,-2.810,-1.672,0.856,1.150,0.324,-1.245,-1.708,-2.568,-0.223,1.148,4.014,-3.610,3.455,2.198,0.208,-1.238,11.048,4.285,0.643,-0.001,535.048,336.269
81763.793,302.381,0.942,0.715,0.241,-0.024,-3.458,-0.780,0.963,0.732,1.082,-2.906,-2.029,-2.247,-0.223,0.731,3.592,-2.761,3.246,1.988,-0.207,-1.351,11.048,4.285,0.643,-0.001,535.048,336.269
81767.825,302.383,0.942,0.920,0.399,-0.184,-3.026,-0.780,0.856,1.150,0.433,-1.245,-2.883,-2.675,-0.558,1.252,4.014,-2.761,3.560,1.570,0.311,-0.900,11.058,4.285,0.633,-0.000,535.048,336.269
81759.762,302.384,0.942,0.921,0.399,-0.184,-3.783,-1.449,0.749,0.941,0.216,-1.557,-2.349,-3.638,-0.112,1.044,3.275,-2.761,3.874,1.988,0.000,-0.563,11.069,4.323,0.643,-0.000,535.048,336.269
81767.825,302.381,0.942,1.008,0.478,-0.184,-3.026,-2.118,0.642,1.150,0.324,-1.972,-1.815,-2.140,-0.893,1.252,3.697,-3.186,3.874,2.093,0.415,-1.013,11.038,4.323,0.633,-0.001,535.048,336.269
81767.825,302.383,0.942,0.824,0.320,-0.184,-3.891,-0.780,-0.214,1.255,0.649,-2.179,-2.242,-2.247,0.336,0.417,3.169,-3.398,3.246,1.884,0.000,-0.788,11.038,4.285,0.623,-0.001,535.048,336.269
81767.825,302.380,0.942,0.715,0.241,-0.024,-3.351,-1.783,0.642,0.105,0.865,-1.764,-2.242,-2.996,0.000,1.461,3.063,-2.655,3.769,1.570,0.727,-0.563,11.027,4.342,0.643,-0.000,535.048,336.269
81767.825,302.380,0.942,0.586,0.162,-0.184,-3.458,-2.341,1.070,1.568,0.433,-1.971,-2.136,-2.675,-0.781,0.731,3.380,-3.292,3.979,1.674,-0.000,-1.351,13.120,4.323,0.745,-0.001,535.048,336.269
81763.793,302.381,0.942,0.420,0.083,-0.184,-3.350,-1.226,0.642,1.568,0.324,-2.594,-1.815,-2.140,-0.223,0.626,3.063,-3.079,3.036,1.779,0.311,-0.900,13.047,4.304,0.755,-0.001,535.048,336.269
81763.793,302.380,0.942,0.586,0.162,-0.184,-3.890,-0.669,1.392,0.523,0.324,-1.868,-2.349,-2.568,-0.558,1.461,3.592,-2.655,3.560,0.733,-0.311,-0.900,13.047,4.304,0.755,-0.000,535.048,336.269
81767.825,302.380,0.942,0.420,0.083,-0.024,-3.242,-1.783,0.749,1.150,0.541,-1.453,-2.242,-3.317,-0.112,1.566,3.486,-3.079,3.665,2.512,-0.622,-0.675,13.058,4.265,0.755,-0.001,535.048,336.269
81763.793,302.378,0.942,0.586,0.162,0.136,-3.134,-2.118,0.856,1.568,1.190,-1.868,-1.922,-2.996,-1.228,1.461,3.908,-2.655,3.665,2.093,0.831,-1.463,13.047,4.285,0.755,-0.001,535.048,336.269
81763.793,302.376,0.942,0.420,0.083,-0.024,-3.134,-0.892,0.749,1.359,0.541,-1.245,-2.029,-2.675,0.000,0.417,2.958,-2.442,3.665,1.884,0.208,-0.338,13.058,4.323,0.745,-0.001,535.048,336.269
81763.793,302.380,0.942,0.586,0.162,-0.184,-3.998,-1.003,0.749,0.941,0.649,-1.764,-1.602,-3.103,-0.446,1.148,3.275,-2.973,3.455,1.570,0.311,-1.013,13.047,4.265,0.765,-0.000,535.048,336.269
81767.825,302.381,0.942,0.586,0.162,-0.184,-3.026,-2.341,0.963,1.255,0.541,-1.453,-2.456,-2.461,-0.223,1.566,3.380,-3.717,3.769,1.779,0.415,-1.013,13.047,4.285,0.745,-0.000,535.048,336.269
81771.856,302.380,0.942,0.420,0.083,-0.024,-3.350,-1.003,0.535,1.359,1.082,-1.660,-1.922,-2.889,-0.000,0.939,3.908,-2.867,3.036,1.884,0.104,-0.900,13.037,4.323,0.735,-0.001,535.048,336.269
81755.731,302.378,0.942,0.587,0.162,-0.344,-3.026,-1.226,1.713,0.941,0.649,-1.764,-2.456,-2.889,0.112,1.357,3.592,-2.867,3.874,0.837,-0.207,-0.900,13.037,4.246,0.755,-0.000,535.048,336.269
81759.762,302.376,0.942,0.587,0.162,0.136,-3.458,-1.783,0.749,1.255,0.000,-1.764,-1.815,-3.424,-0.446,1.252,3.803,-2.973,4.083,2.093,-0.726,-0.450,13.047,4.304,0.755,-0.001,535.048,336.269
81771.856,302.380,0.942,0.586,0.162,-0.504,-3.242,-1.449,0.856,0.836,0.757,-2.075,-2.456,-2.675,-0.781,0.939,3.169,-2.548,3.455,1.779,0.831,-1.463,13.047,4.285,0.755,-0.000,535.048,336.269
81763.793,302.380,0.942,0.420,0.083,-0.184,-2.918,-1.003,0.642,1.150,0.433,-1.764,-2.349,-2.675,0.224,0.522,3.275,-2.867,3.350,1.361,-0.415,-0.788,13.047,4.285,0.745,-0.001,535.048,336.269
81767.825,302.376,0.942,0.715,0.241,-0.344,-3.890,-1.560,1.178,0.941,0.757,-2.075,-2.136,-3.210,-0.558,1.566,3.063,-2.973,3.350,1.361,0.208,-0.788,13.047,4.323,0.765,-0.001,535.048,336.269
81759.762,302.376,0.942,0.587,0.162,-0.024,-2.918,-1.672,1.285,1.045,0.216,-1.556,-2.349,-2.461,-0.558,0.731,3.380,-3.504,3.455,2.093,-0.104,-0.788,13.047,4.304,0.755,-0.001,535.048,336.269
81767.825,302.380,0.942,0.586,0.162,-0.344,-3.566,-1.337,0.642,0.836,0.757,-2.490,-1.922,-2.461,-0.335,0.731,3.380,-3.292,2.722,1.884,0.000,-0.900,13.047,4.285,0.765,-0.000,535.048,336.269
81767.825,302.376,0.942,1.162,0.636,-0.344,-2.918,-0.557,1.285,0.627,0.433,-1.660,-2.669,-2.782,-0.223,1.044,3.380,-2.761,3.665,1.151,0.311,-0.338,13.047,4.285,0.755,-0.000,535.048,336.269
81759.762,302.380,0.942,0.587,0.162,-0.664,-3.674,-1.560,0.963,1.150,0.865,-1.556,-2.029,-3.745,-0.446,0.939,2.852,-3.398,3.769,2.407,-0.207,-1.351,13.058,4.285,0.745,-0.000,535.048,336.269
81767.825,302.378,0.942,0.420,0.083,-0.344,-3.026,-2.118,0.642,1.464,0.541,-2.283,-2.136,-2.461,-1.451,1.252,3.803,-3.186,3.979,2.093,0.415,-1.351,13.047,4.285,0.755,-0.000,535.048,336.269
81767.825,302.376,0.942,0.920,0.399,-0.344,-3.566,-1.003,0.428,1.464,0.973,-1.660,-2.776,-2.889,-0.112,0.731,3.380,-3.186,3.455,1.884,-0.311,-1.238,13.037,4.304,0.755,-0.000,535.048,336.269
81771.856,302.378,0.942,0.715,0.241,-0.344,-2.810,-1.337,1.070,1.568,1.190,-2.698,-1.708,-2.996,-0.223,0.835,3.380,-2.442,3.350,1.988,-0.415,-1.576,15.067,4.323,0.867,-0.001,535.048,336.269
81775.888,302.380,0.942,0.715,0.241,-0.184,-3.242,-0.892,1.070,1.255,0.649,-1.245,-2.883,-2.782,0.112,0.835,3.275,-2.655,4.188,1.674,0.415,-0.675,15.067,4.323,0.887,0.000,535.048,336.269
81767.825,302.381,0.942,0.586,0.162,-0.184,-3.998,-1.226,1.070,1.464,0.973,-1.349,-1.815,-3.424,-0.781,1.044,2.958,-3.079,3.036,2.407,0.104,-1.576,15.067,4.304,0.867,0.000,535.048,336.269
81763.793,302.380,0.942,0.715,0.241,-0.184,-3.566,-2.341,1.070,1.673,0.865,-1.971,-2.242,-2.675,-1.339,0.939,2.958,-3.292,3.979,1.884,0.000,-0.788,15.036,4.304,0.877,-0.001,535.048,336.269
81767.825,302.380,0.942,0.920,0.399,-0.184,-3.566,-1.449,0.214,1.150,0.649,-1.764,-2.456,-3.210,0.224,0.209,3.380,-2.973,2.932,1.779,0.311,-0.563,15.057,4.304,0.867,-0.000,535.048,336.269
81763.793,302.380,0.942,0.420,0.083,-0.184,-3.566,-1.449,1.499,0.836,0.649,-1.142,-2.136,-2.782,0.000,1.148,3.169,-3.398,3.665,1.465,-0.104,-1.125,15.036,4.285,0.857,-0.001,535.048,336.269
81771.856,302.380,0.942,0.420,0.083,-0.184,-3.350,-1.672,1.285,1.568,0.000,-1.660,-2.242,-3.424,-0.558,1.044,4.014,-3.398,3.455,1.570,-0.415,-0.788,15.036,4.304,0.857,-0.000,535.048,336.269
81767.825,302.378,0.942,0.092,0.004,0.456,-3.134,-1.449,1.070,0.732,0.649,-2.387,-2.029,-2.568,-0.223,1.461,3.380,-2.336,3.455,2.407,0.623,-1.576,15.036,4.246,0.867,-0.000,535.048,336.269
81763.793,302.378,0.942,0.420,0.083,-0.184,-2.594,-1.115,1.178,1.568,0.541,-1.557,-2.776,-2.461,-0.223,0.522,3.380,-2.548,3.979,1.256,0.104,-1.238,15.067,4.285,0.867,0.000,535.048,336.269
81763.793,302.376,0.942,0.586,0.162,-0.024,-3.782,-1.226,0.749,1.359,1.190,-1.972,-1.602,-3.531,-0.223,1.461,2.852,-2.973,3.350,2.198,0.415,-1.013,15.057,4.304,0.867,0.000,535.048,336.269
81763.793,302.380,0.942,0.000,-0.075,-0.504,-2.810,-2.229,1.070,1.777,0.541,-1.868,-2.136,-2.140,-0.893,0.731,4.014,-3.823,3.455,1.988,-0.207,-1.013,15.057,4.342,0.867,-0.000,535.048,336.269
81747.668,302.378,0.942,0.420,0.083,-0.184,-3.026,-0.892,0.214,1.150,1.082,-1.972,-2.136,-2.889,-0.112,0.731,2.852,-2.655,2.932,1.779,0.000,-1.013,15.057,4.323,0.867,0.000,535.048,336.269
81767.825,302.378,0.942,0.092,0.004,-0.184,-3.458,-1.560,0.856,0.627,0.541,-2.179,-2.456,-2.996,-0.223,1.044,2.958,-2.761,3.560,1.047,0.208,-0.450,15.046,4.342,0.857,-0.000,535.048,336.269
81771.856,302.380,0.942,0.092,0.004,-0.184,-2.918,-2.006,0.963,1.150,0.216,-1.764,-2.242,-3.210,-0.781,1.044,3.380,-3.504,3.141,1.884,-0.207,-0.900,15.067,4.304,0.877,-0.001,535.048,336.269
81767.825,302.380,0.942,0.420,0.083,-0.024,-3.134,-1.895,0.535,1.359,0.973,-2.179,-2.029,-2.889,-1.228,1.148,3.592,-3.186,2.513,1.884,0.311,-2.138,15.067,4.304,0.857,0.000,535.048,336.269
81763.793,302.380,0.942,0.420,0.083,-0.184,-3.674,-1.337,0.642,1.045,0.324,-1.142,-2.563,-2.996,-0.223,0.417,3.697,-3.186,3.560,1.884,0.208,-0.788,15.057,4.304,0.847,-0.001,535.048,336.269
81763.793,302.376,0.942,0.000,-0.075,-0.184,-4.323,-0.892,0.535,0.523,0.865,-1.453,-1.602,-3.531,-0.558,1.670,3.169,-3.292,3.560,1.779,0.311,-0.900,15.057,4.304,0.857,0.000,535.048,336.269
81767.825,302.380,0.942,0.000,-0.075,-0.344,-3.243,-2.006,0.963,1.464,0.108,-1.557,-2.136,-2.675,-1.005,0.939,3.486,-3.717,3.979,2.093,0.104,-1.351,15.067,4.342,0.857,-0.002,535.048,336.269
81767.825,302.378,0.942,0.092,0.004,-0.344,-3.459,-0.892,0.321,1.150,0.973,-2.179,-2.456,-2.675,0.000,0.939,3.169,-2.973,2.618,1.884,0.415,-1.238,15.057,4.285,0.837,-0.000,535.048,336.269
81783.950,302.381,0.942,0.000,-0.075,-0.184,-3.675,-1.226,1.178,0.523,0.757,-1.868,-2.349,-2.996,-0.446,1.044,3.063,-3.292,4.188,0.942,0.519,-1.463,15.046,4.285,0.867,-0.000,535.048,336.269
81767.825,302.383,0.942,1.008,0.478,-0.344,-2.702,-0.892,0.428,1.464,0.973,-1.453,-2.029,-2.675,0.447,1.148,3.380,-2.336,3.560,2.302,0.519,0.226,17.087,4.304,0.999,-0.000,535.048,336.269
81767.825,302.383,0.942,0.920,0.399,-0.504,-2.702,-0.892,1.820,1.150,1.298,-0.311,-1.708,-2.033,0.112,1.774,3.697,-2.230,4.293,1.779,1.142,0.113,17.097,4.323,0.989,0.000,535.048,336.269
81767.825,302.384,0.942,0.920,0.399,-0.344,-2.918,-1.783,1.927,1.568,1.082,-0.830,-1.068,-2.568,0.671,2.087,4.542,-2.230,4.816,3.349,0.727,0.677,17.087,4.323,0.999,-0.000,535.048,336.269
81763.793,302.384,0.942,0.921,0.399,-0.184,-1.945,-0.669,1.606,1.882,1.514,-1.349,-0.961,-2.033,0.000,1.670,4.648,-1.487,4.398,3.035,1.142,-1.125,17.087,4.323,1.009,-0.000,535.048,336.269
81767.825,302.384,0.942,0.824,0.320,-0.024,-2.918,-0.223,1.713,2.300,1.514,-0.830,-1.495,-2.247,1.342,1.566,4.331,-1.805,4.712,3.140,0.831,0.226,17.077,4.342,0.989,0.000,535.048,336.269
81759.762,302.381,0.942,0.824,0.320,-0.504,-2.810,-0.334,1.927,1.882,1.730,-0.726,-1.068,-2.247,0.447,2.296,3.697,-2.124,4.083,2.407,1.246,-0.338,17.097,4.342,0.989,-0.000,535.048,336.269
81763.793,302.381,0.942,0.921,0.399,-0.664,-1.945,-1.672,1.285,2.091,1.190,-1.349,-1.175,-1.819,0.224,1.670,4.437,-2.655,4.502,2.930,0.623,-0.225,17.066,4.323,0.999,-0.000,535.048,336.269
81763.793,302.383,0.942,1.162,0.636,-0.184,-2.161,-0.780,1.713,1.777,1.622,-1.453,-1.602,-1.391,1.342,1.774,4.014,-1.805,3.560,2.616,0.831,-0.113,17.066,4.342,0.999,-0.001,535.048,336.269
81767.825,302.381,0.942,0.824,0.320,-0.344,-2.594,-0.223,2.141,1.777,1.298,-0.830,-2.029,-1.712,0.559,1.461,4.014,-2.018,4.607,2.093,1.350,-0.225,17.077,4.362,0.999,-0.000,535.048,336.269
81763.793,302.383,0.942,0.824,0.320,-0.024,-3.026,-0.892,1.606,2.405,1.514,-0.726,-1.388,-2.568,0.559,2.087,4.331,-2.124,3.979,2.721,0.415,-0.225,17.045,4.323,0.999,-0.000,535.048,336.269
81759.762,302.380,0.942,0.824,0.320,-0.344,-2.377,-1.003,1.927,2.300,1.514,-0.934,-0.747,-1.819,0.447,1.983,4.542,-1.805,4.398,2.930,1.038,-0.113,17.066,4.381,0.989,-0.000,535.048,336.269
81755.731,302.378,0.942,0.587,0.162,-0.024,-2.702,0.112,1.070,2.300,1.730,-0.623,-0.854,-1.605,0.671,1.461,4.120,-2.761,4.293,2.616,0.934,-0.000,17.077,4.304,0.989,0.000,535.048,336.269
81763.793,302.380,0.942,0.824,0.320,-0.344,-2.377,-0.780,1.820,1.568,1.406,-0.726,-1.388,-2.033,0.447,2.296,3.697,-2.124,4.293,2.512,1.350,-0.113,17.077,4.362,0.999,0.000,535.048,336.269
81763.793,302.381,0.942,0.824,0.320,-0.184,-2.269,-0.557,1.178,1.777,0.973,-1.245,-0.854,-1.819,0.447,1.983,4.120,-3.292,4.293,2.721,0.000,-0.225,17.077,4.323,0.979,-0.000,535.048,336.269
81763.793,302.380,0.942,0.715,0.241,-0.024,-2.594,-0.669,0.856,1.568,1.298,-1.868,-2.136,-1.926,0.112,1.879,3.908,-2.336,3.769,2.198,0.415,-1.688,17.066,4.342,0.979,0.000,535.048,336.269
81759.762,302.381,0.942,0.587,0.162,-0.024,-2.702,-0.780,1.070,1.464,0.649,-1.245,-2.776,-2.675,-0.446,0.731,3.697,-2.548,3.979,1.570,0.623,-0.563,17.077,4.323,0.999,-0.000,535.048,336.269
81759.762,302.381,0.942,0.824,0.320,0.136,-3.567,-1.226,1.178,1.777,1.082,-1.245,-1.708,-3.210,-0.446,1.148,2.852,-2.442,3.560,1.779,0.208,-0.788,17.066,4.342,0.989,-0.000,535.048,336.269
81759.762,302.383,0.942,0.824,0.320,-0.184,-2.702,-2.563,1.178,1.359,0.865,-1.557,-2.456,-2.033,-1.005,1.148,3.592,-3.610,3.979,1.674,0.727,-1.576,17.066,4.342,0.989,-0.000,535.048,336.269
81747.668,302.381,0.942,0.715,0.241,-0.184,-3.567,-1.003,0.107,1.464,0.757,-2.075,-2.136,-2.675,0.224,0.209,3.486,-2.761,3.560,1.779,0.104,-1.351,17.077,4.323,0.999,-0.000,535.048,336.269
81767.825,302.384,0.942,0.420,0.083,-0.184,-3.134,-1.895,1.285,0.314,0.865,-1.453,-2.669,-3.103,-0.223,1.252,2.535,-2.761,3.665,1.361,-0.104,-1.013,17.077,4.342,0.999,-0.001,535.048,336.269
81775.888,302.381,0.942,0.092,0.004,-0.184,-2.702,-2.118,0.749,1.568,0.541,-1.349,-1.815,-2.461,-0.893,1.252,3.592,-3.504,3.455,1.884,-0.104,-1.351,19.034,4.342,1.091,-0.000,535.048,336.269
81751.699,302.384,0.942,0.420,0.083,0.136,-3.458,-1.226,0.535,1.150,0.757,-2.594,-2.029,-2.889,-0.446,0.835,3.275,-2.761,3.141,1.570,0.519,-1.013,19.034,4.342,1.101,-0.000,535.048,336.269
81759.762,302.381,0.942,0.587,0.162,-0.504,-3.458,-0.780,0.749,1.045,0.433,-1.453,-2.456,-2.568,0.112,0.731,3.803,-2.761,3.979,1.361,-0.104,-0.788,19.034,4.323,1.101,0.000,535.048,336.269
81771.856,302.384,0.942,0.092,0.004,-0.184,-4.215,-1.337,0.749,1.568,0.649,-1.971,-1.708,-3.210,-0.670,1.357,2.641,-2.655,3.246,1.779,-0.518,-1.238,19.024,4.323,1.101,0.000,535.048,336.269
81767.825,302.384,0.942,0.000,-0.075,-0.664,-2.594,-2.452,0.749,0.836,0.649,-1.660,-2.136,-2.675,-0.558,1.461,3.803,-3.504,3.665,2.407,0.415,-1.125,19.013,4.323,1.111,-0.000,535.048,336.269
81771.856,302.384,0.942,0.420,0.083,-0.184,-3.134,-1.115,0.428,1.359,0.541,-1.764,-2.242,-2.782,0.224,0.417,3.380,-3.292,3.141,2.093,0.208,-1.125,19.003,4.362,1.091,-0.000,535.048,336.269
81771.856,302.384,0.942,0.420,0.083,-0.184,-3.890,-0.892,1.178,0.732,0.973,-2.179,-2.563,-2.782,-0.446,1.252,3.275,-3.186,3.455,1.570,0.104,-0.563,19.024,4.304,1.080,-0.000,535.048,336.269
81763.793,302.384,0.942,0.420,0.083,-0.504,-3.350,-1.783,1.499,1.464,0.757,-1.764,-2.136,-3.210,-0.893,0.731,4.014,-3.398,3.560,2.093,-0.622,-1.463,19.024,4.323,1.101,0.001,535.048,336.269
81767.825,302.384,0.942,0.420,0.083,0.136,-3.242,-2.006,0.428,1.359,0.649,-2.179,-2.136,-2.996,-1.005,1.148,3.486,-3.079,3.874,2.093,0.623,-1.576,19.044,4.342,1.111,-0.000,535.048,336.269
81775.888,302.381,0.942,0.420,0.083,-0.344,-3.350,-1.226,0.749,1.046,0.757,-1.556,-2.456,-2.675,-0.335,0.104,3.380,-3.079,3.665,1.465,-0.000,-0.788,19.024,4.342,1.091,0.000,535.048,336.269
81775.888,302.383,0.942,0.000,-0.075,-0.664,-3.998,-1.783,0.642,1.255,1.298,-1.764,-2.242,-2.889,0.000,1.461,2.852,-2.761,3.560,1.988,0.104,-0.675,19.044,4.342,1.080,-0.000,535.048,336.269
81775.888,302.383,0.942,0.420,0.083,-0.184,-3.458,-1.560,0.856,1.464,0.433,-1.868,-1.922,-1.926,-0.781,1.461,3.803,-3.717,3.141,1.779,0.104,-0.563,19.003,4.362,1.091,-0.000,535.048,336.269
81771.856,302.383,0.942,0.420,0.083,-0.344,-3.026,-1.115,0.321,1.568,1.190,-2.075,-2.349,-2.354,0.000,1.044,3.275,-2.867,2.932,1.779,0.311,-1.125,19.013,4.362,1.091,0.000,535.048,336.269
81763.793,302.383,0.942,0.000,-0.075,-0.504,-3.134,-0.669,1.285,1.046,0.973,-1.764,-2.776,-2.889,-0.223,1.357,2.852,-2.867,3.455,1.047,-0.000,-0.900,19.055,4.323,1.111,0.001,535.048,336.269
81775.888,302.386,0.942,0.586,0.162,-0.344,-3.458,-1.337,1.285,1.046,0.865,-1.660,-1.708,-3.424,-0.558,1.670,3.486,-3.186,3.560,2.198,0.208,-0.788,19.013,4.362,1.101,-0.000,535.048,336.269
81771.856,302.386,0.942,0.586,0.162,-0.344,-3.026,-1.672,0.963,1.673,0.865,-2.490,-1.815,-2.782,-0.893,0.939,3.908,-2.973,3.979,2.093,0.208,-1.688,19.013,4.362,1.101,-0.001,535.048,336.269
81771.856,302.386,0.942,0.715,0.241,-0.344,-3.350,-0.669,0.428,1.777,0.324,-1.868,-1.922,-2.461,-0.893,0.313,3.169,-2.973,3.665,1.674,0.000,-0.675,19.013,4.323,1.111,0.000,535.048,336.269
81767.825,302.386,0.942,0.715,0.241,0.136,-3.782,-1.783,0.749,0.627,0.865,-1.453,-1.815,-3.103,-0.558,1.566,2.746,-2.548,3.246,1.674,0.000,-0.450,19.024,4.342,1.101,-0.001,535.048,336.269
