%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83219.126,301.741,0.961,0.893,0.383,-0.264,-3.134,-1.337,1.927,1.359,1.081,-1.038,-1.175,-2.461,-0.335,2.296,3.486,-1.699,4.083,2.617,0.727,0.564,12.117,0.137,0.775,0.002,535.048,336.269
83223.158,301.744,0.961,0.685,0.225,-0.264,-3.026,-1.003,1.927,1.987,1.081,-1.038,-1.388,-2.033,0.336,1.983,4.332,-3.08,4.397,2.512,0.727,-0.563,12.107,0.137,0.775,0.002,535.048,336.269
83227.189,301.739,0.961,0.552,0.146,-0.424,-2.486,-0.334,1.07,1.568,1.406,-2.076,-1.495,-2.247,0.447,1.461,4.015,-2.23,3.35,2.198,0.623,-0.225,12.117,0.137,0.796,0.002,535.048,336.269
83227.189,301.741,0.961,0.796,0.304,-0.104,-2.486,-0.669,1.606,1.359,1.298,-0.623,-2.563,-2.14,0.447,1.983,4.015,-2.124,4.921,1.675,0.727,0.338,12.107,0.137,0.785,0.003,535.048,336.269
83227.189,301.741,0.961,0.796,0.304,-0.424,-3.351,-0.669,1.82,2.196,1.406,-1.349,-1.602,-2.14,0.224,1.983,3.592,-2.018,4.502,2.617,0.415,-0.45,12.128,0.156,0.785,0.002,535.048,336.269
83227.189,301.743,0.961,1.336,0.857,-0.424,-3.026,-1.115,1.606,1.987,1.514,-1.349,-1.175,-1.819,-0.781,1.774,4.12,-2.655,4.397,2.512,0.934,-0.675,12.128,0.137,0.765,0.002,535.048,336.269
83223.158,301.744,0.961,0.685,0.225,-0.424,-3.242,-0.892,0.963,1.987,1.081,-1.972,-1.175,-1.926,1.007,1.461,4.015,-1.699,3.769,2.407,0.623,-0.338,12.138,0.156,0.755,0.002,535.048,336.269
83223.158,301.739,0.961,0.685,0.225,-0.424,-3.134,-1.115,1.606,1.255,1.298,-1.038,-1.815,-1.926,0,2.088,3.803,-2.336,4.397,1.57,0.727,-0.113,12.138,0.175,0.785,0.002,535.048,336.269
83223.158,301.743,0.961,0.796,0.304,-0.104,-2.702,-1.226,1.499,1.882,0.649,-1.661,-1.281,-2.996,0,1.774,4.015,-2.761,4.083,2.512,-0.311,-1.013,12.128,0.137,0.796,0.001,535.048,336.269
83219.126,301.746,0.961,0.796,0.304,-0.264,-3.351,-1.337,1.284,1.673,1.622,-1.972,-2.029,-2.461,0.112,1.983,3.698,-2.443,3.874,2.093,0.727,-1.238,12.128,0.175,0.785,0.003,535.048,336.269
83223.158,301.741,0.961,0.685,0.225,0.056,-2.918,-0.557,0.856,1.777,0.541,-0.519,-2.563,-3.103,0.112,0.835,3.698,-2.336,4.188,1.779,0.519,0.113,12.138,0.156,0.796,0.003,535.048,336.269
83219.126,301.744,0.961,0.893,0.383,-0.424,-3.891,-0.669,1.499,0.941,0.973,-1.245,-1.708,-2.889,-0.223,2.296,3.381,-1.912,3.979,2.198,0.934,-0.45,12.117,0.117,0.765,0.002,535.048,336.269
83219.126,301.744,0.961,0.685,0.225,-0.424,-2.594,-1.449,1.606,1.882,1.081,-1.661,-1.495,-2.354,-0.223,1.566,4.226,-2.974,3.56,2.407,0.934,-0.675,12.117,0.117,0.765,0.003,535.048,336.269
83227.189,301.746,0.961,0.552,0.146,-0.264,-3.242,-0.557,1.392,1.15,1.19,-1.868,-1.815,-2.247,0.447,1.357,4.12,-2.124,3.56,2.303,0.831,-0.113,12.117,0.117,0.775,0.003,535.048,336.269
83219.126,301.744,0.961,0.374,0.067,-0.104,-2.81,-0.669,1.499,1.464,1.298,-1.245,-2.242,-2.14,0.336,1.461,3.803,-2.336,4.502,1.884,0.934,-0.675,12.117,0.156,0.765,0.002,535.048,336.269
83231.22,301.741,0.961,0.796,0.304,-0.264,-3.134,-1.115,1.82,2.196,1.081,-1.245,-0.854,-3.531,0.783,2.192,3.909,-1.805,4.083,2.617,0.104,-0.45,12.128,0.117,0.785,0.002,535.048,336.269
83247.346,301.757,0.961,0.374,0.067,-0.104,-2.918,-0.557,2.034,1.568,1.19,-0.83,-2.456,-2.461,0.336,1.879,3.698,-1.805,4.188,1.465,0.311,-0.225,13.96,0.156,0.917,0.003,535.048,336.269
83227.189,301.76,0.961,0.374,0.067,-0.104,-3.026,-0.78,1.606,1.777,1.19,-1.142,-1.495,-2.889,0.336,1.879,3.909,-2.336,4.607,2.512,0.104,0.113,13.95,0.137,0.928,0.002,535.048,336.269
83231.22,301.757,0.961,0.552,0.146,0.216,-3.026,-1.56,1.927,1.987,1.081,-1.557,-1.388,-2.14,-0.446,1.566,4.226,-2.443,4.502,3.14,1.246,0.338,13.939,0.137,0.907,0.003,535.048,336.269
83227.189,301.759,0.961,0,-0.012,0.056,-3.134,-0.446,0.642,2.091,1.514,-1.142,-1.602,-2.354,0.447,1.357,4.226,-2.23,3.769,2.617,1.038,0.451,13.95,0.194,0.917,0.003,535.048,336.269
83235.252,301.759,0.961,0.374,0.067,0.216,-2.918,-0.78,2.034,1.046,1.298,-0.83,-1.815,-2.14,0.112,1.461,4.12,-2.443,4.293,1.675,0.831,0,13.95,0.156,0.907,0.002,535.048,336.269
83223.158,301.759,0.961,0.374,0.067,0.536,-3.026,-0.78,1.499,2.196,1.081,-1.038,-1.495,-2.568,0.559,2.088,4.226,-2.336,3.769,2.303,0,0,13.96,0.156,0.928,0.003,535.048,336.269
83227.189,301.759,0.961,0.374,0.067,0.056,-3.242,-1.003,1.499,1.882,1.839,-0.934,-1.175,-2.247,-0.446,1.774,4.226,-1.699,4.397,2.826,1.142,-0.675,13.95,0.175,0.928,0.003,535.048,336.269
83223.158,301.759,0.961,0.374,0.067,0.056,-3.026,-0.557,1.392,2.091,1.19,-1.142,-1.708,-2.354,0.447,1.253,4.12,-2.336,4.188,2.512,1.35,-0.113,13.95,0.137,0.917,0.003,535.048,336.269
83243.315,301.757,0.961,0,-0.012,-0.104,-3.459,-0.892,1.82,1.568,1.19,-1.349,-1.281,-2.461,0.559,2.088,3.275,-2.018,4.293,2.512,1.661,0,13.96,0.156,0.928,0.003,535.048,336.269
83231.22,301.759,0.961,0.374,0.067,-0.104,-2.27,-1.337,1.392,1.987,0.649,-0.83,-1.281,-2.354,0.559,1.775,4.86,-2.761,4.607,2.826,0.623,0,13.95,0.137,0.938,0.003,535.048,336.269
83227.189,301.757,0.961,0.374,0.067,-0.104,-2.486,-0.223,0.963,1.255,1.406,-2.076,-1.495,-1.498,0.336,2.088,3.803,-1.805,3.874,2.407,0.623,-0.45,13.939,0.156,0.938,0.003,535.048,336.269
83227.189,301.759,0.961,0.374,0.067,0.376,-2.486,-0.334,1.82,1.568,1.19,-1.661,-2.242,-2.675,0.447,1.357,4.015,-1.699,3.979,2.093,0.519,0.451,13.929,0.156,0.907,0.003,535.048,336.269
83223.158,301.757,0.961,0.374,0.067,-0.104,-3.026,-1.003,1.07,1.673,1.081,-1.038,-1.281,-2.782,0.336,2.088,3.909,-2.23,4.188,2.826,0.727,-0.225,13.939,0.137,0.907,0.003,535.048,336.269
83223.158,301.757,0.961,0,-0.012,-0.104,-2.918,-1.672,1.606,2.091,1.406,-1.557,-1.815,-2.14,-0.223,2.192,4.226,-2.443,4.397,2.407,0.831,-0.338,13.929,0.137,0.928,0.002,535.048,336.269
83231.22,301.759,0.961,0,-0.012,0.056,-2.594,-0.78,0.749,1.882,1.19,-1.764,-1.388,-2.461,0.783,1.253,4.543,-2.23,3.246,2.303,0.831,-0.225,13.929,0.137,0.928,0.003,535.048,336.269
83235.252,301.757,0.961,0.374,0.067,0.056,-3.026,-1.003,1.82,1.255,1.298,-0.934,-2.456,-2.247,0.671,1.775,3.909,-2.018,4.397,1.57,0.831,-0.338,13.939,0.137,0.928,0.003,535.048,336.269
83231.22,301.759,0.961,0,-0.012,0.216,-3.459,-0.78,1.284,1.987,0.757,-1.245,-1.602,-3.21,-0.447,1.879,3.909,-2.549,3.979,2.303,0.623,0.113,13.95,0.137,0.907,0.003,535.048,336.269
83231.22,301.76,0.961,0,-0.17,0.056,-2.918,-1.115,1.927,1.777,0.865,-1.142,-2.242,-2.14,0,2.192,4.331,-2.549,4.397,2.303,1.453,0,13.96,0.156,0.917,0.002,535.048,336.269
83227.189,301.759,0.961,0.552,0.146,0.376,-3.242,-0.78,0.749,2.3,1.406,-1.349,-1.815,-2.675,0,1.044,3.803,-2.124,3.664,2.407,0.727,0.226,13.96,0.137,0.897,0.003,535.048,336.269
83235.252,301.759,0.961,0,-0.091,0.856,-3.675,-0.669,1.927,1.15,1.081,-0.727,-1.388,-2.033,0.783,2.505,3.381,-1.699,4.083,1.884,1.142,0.338,13.95,0.117,0.928,0.003,535.048,336.269
83231.22,301.773,0.961,0.374,0.067,-0.264,-2.918,-1.449,1.927,1.777,0.433,-0.83,-1.708,-2.247,-0.223,1.67,4.12,-2.549,4.607,2.093,0.104,-0.113,16.022,0.137,1.029,0.003,535.048,336.269
83235.252,301.772,0.961,0.374,0.067,-0.264,-3.134,-0.446,1.177,1.882,1.081,-1.764,-1.922,-2.354,0.336,1.148,4.437,-1.805,3.246,2.093,0.727,-0.45,16.011,0.137,1.019,0.003,535.048,336.269
83231.22,301.773,0.961,0.374,0.067,-0.104,-2.81,-0.557,1.499,1.359,0.865,-1.142,-2.349,-2.354,0,1.461,4.12,-2.23,4.293,1.57,0.415,0,16.022,0.137,1.05,0.003,535.048,336.269
83231.22,301.775,0.961,0.374,0.067,-0.104,-3.891,-0.78,1.07,1.464,1.298,-1.038,-2.029,-3.103,-0.112,1.983,4.015,-2.336,3.769,2.303,0.415,-0.563,16.032,0.137,1.039,0.003,535.048,336.269
83235.252,301.773,0.961,0.374,0.067,-0.104,-3.134,-2.006,1.177,1.673,0.757,-1.764,-1.602,-1.926,-0.223,1.566,4.332,-3.08,4.188,2.198,-0.104,0,16.022,0.156,1.05,0.003,535.048,336.269
83235.252,301.773,0.961,0.374,0.067,-0.264,-3.351,-0.111,0,1.777,0.973,-1.764,-1.281,-2.782,0.336,1.253,4.015,-2.549,3.455,2.407,0.727,-0.113,16.011,0.098,1.029,0.004,535.048,336.269
83227.189,301.778,0.961,0.374,0.067,0.056,-3.242,-1.337,2.141,1.15,0.973,-1.245,-2.242,-2.782,0.112,1.67,3.381,-2.336,4.188,1.047,1.038,0.113,16.043,0.117,1.029,0.003,535.048,336.269
83235.252,301.777,0.961,0.552,0.146,-0.104,-3.242,-1.337,1.499,2.091,0.649,-1.453,-1.602,-2.996,0.224,1.566,4.332,-2.124,3.35,2.407,0.104,0.226,16.022,0.098,1.029,0.002,535.048,336.269
83231.22,301.775,0.961,0.374,0.067,-0.104,-2.81,-1.337,1.499,1.673,1.514,-1.868,-1.815,-2.354,-0.447,1.566,3.909,-2.336,4.188,2.617,1.142,-0.901,16.022,0.137,1.06,0.002,535.048,336.269
83235.252,301.773,0.961,0.552,0.146,0.056,-2.918,-0.446,1.284,1.568,1.081,-1.142,-1.922,-3.21,0.112,0.522,4.015,-2.018,4.293,1.989,0.727,0.226,16.022,0.156,1.039,0.003,535.048,336.269
83235.252,301.777,0.961,0.374,0.067,-0.264,-2.918,-0.78,1.606,1.568,0.973,-1.245,-1.708,-2.675,0.336,2.192,3.381,-1.805,3.979,2.093,1.246,-0.113,16.022,0.137,1.039,0.003,535.048,336.269
83239.283,301.775,0.961,0.552,0.146,-0.424,-2.378,-1.449,2.034,1.882,0.757,-1.245,-1.815,-2.461,0.224,1.253,4.86,-2.655,4.607,2.826,0.104,-0.338,16.022,0.117,1.029,0.003,535.048,336.269
83235.252,301.778,0.961,0.685,0.225,-0.104,-2.918,-0.446,1.07,1.359,1.622,-2.076,-1.388,-2.033,0.559,1.566,4.015,-1.912,3.874,2.303,0.831,-0.225,16.022,0.098,1.05,0.004,535.048,336.269
83239.283,301.78,0.961,0.552,0.146,-0.104,-3.026,-0.557,1.713,1.255,1.298,-1.349,-2.242,-2.568,0.671,1.566,4.015,-2.23,4.711,1.989,1.246,0,16.022,0.117,1.039,0.003,535.048,336.269
83239.283,301.778,0.961,0.685,0.225,-0.264,-3.134,-0.892,1.927,1.882,1.514,-1.349,-1.068,-2.889,-0.335,2.714,4.015,-2.23,3.874,2.617,0.727,-0.338,16.032,0.137,1.039,0.004,535.048,336.269
83235.252,301.775,0.961,0.552,0.146,0.056,-2.81,-1.115,1.927,1.882,1.19,-0.934,-1.495,-2.247,-0.67,1.566,4.331,-2.761,4.397,2.617,1.453,-0.113,16.022,0.117,1.029,0.003,535.048,336.269
83243.315,301.777,0.961,0.685,0.225,-0.264,-3.026,-0.78,1.499,1.777,1.19,-1.764,-1.922,-2.247,0.671,1.253,4.12,-2.23,3.769,2.093,1.246,0,16.022,0.117,1.039,0.003,535.048,336.269
83239.283,301.777,0.961,0.685,0.225,0.056,-2.81,-0.557,1.713,1.15,1.19,-0.934,-1.922,-2.461,0.224,1.983,3.909,-1.593,4.083,1.779,0.934,-0.225,16.022,0.137,1.039,0.003,535.048,336.269
83243.315,301.775,0.961,0.685,0.225,0.216,-2.81,-1.003,2.034,2.091,0.216,-1.349,-0.961,-2.782,-0.112,1.774,4.226,-1.912,4.083,2.617,0.311,0.677,16.011,0.117,1.039,0.003,535.048,336.269
83243.315,301.777,0.961,0.796,0.304,0.056,-2.918,-0.892,1.392,2.196,1.839,-1.349,-1.175,-1.926,-0.335,1.983,4.331,-1.699,4.607,2.721,1.557,-0.788,16.022,0.137,1.05,0.003,535.048,336.269
83243.315,301.785,0.961,0.796,0.304,0.216,-3.134,-0.78,1.499,1.882,0.433,-1.038,-2.349,-2.889,-0.112,1.566,4.12,-1.699,3.979,2.198,0.519,-0.113,18,0.137,1.151,0.004,535.048,336.269
83243.315,301.786,0.961,0.893,0.383,-0.264,-3.891,-0.669,1.82,1.673,0.973,-1.245,-1.708,-2.782,-0.112,1.774,3.486,-2.018,3.979,2.617,0.623,-0.225,18.011,0.137,1.151,0.004,535.048,336.269
83239.283,301.788,0.961,0.796,0.304,-0.104,-3.134,-1.783,1.82,1.777,0.757,-1.245,-1.815,-2.247,-0.223,1.983,4.226,-2.549,4.816,2.512,0.727,0,18,0.137,1.172,0.003,535.048,336.269
83243.315,301.786,0.961,0.552,0.146,0.056,-3.134,-0.334,0.749,1.882,1.514,-1.972,-2.029,-1.605,0.336,1.461,4.332,-2.018,3.979,2.512,0.831,-0.113,17.979,0.098,1.161,0.004,535.048,336.269
83243.315,301.786,0.961,0.685,0.225,0.216,-2.594,-0.669,2.034,1.255,1.081,-1.661,-1.922,-1.926,0.447,2.088,4.226,-2.549,4.083,1.57,0.934,0.226,18.021,0.137,1.161,0.004,535.048,336.269
83243.315,301.783,0.961,0.796,0.304,-0.104,-2.918,-0.334,1.392,2.196,0.973,-1.349,-1.175,-2.354,0,2.192,4.12,-2.23,4.188,2.826,0.311,0.113,17.979,0.137,1.141,0.005,535.048,336.269
83243.315,301.783,0.961,0.796,0.304,0.216,-2.81,-0.557,1.07,1.464,1.406,-1.557,-1.602,-2.782,-0.781,1.879,4.437,-2.443,4.083,2.407,1.038,-0.788,17.969,0.137,1.172,0.004,535.048,336.269
83239.283,301.786,0.961,0.893,0.383,0.376,-2.486,-0.78,0.642,1.673,1.514,-1.245,-2.242,-2.247,0.671,1.566,4.12,-2.23,4.188,2.407,0.623,0.226,17.99,0.156,1.161,0.003,535.048,336.269
83239.283,301.781,0.961,0.796,0.304,-0.104,-3.134,-0.223,1.606,1.359,1.19,-1.142,-1.281,-2.461,0.224,2.401,3.592,-1.699,3.769,1.675,0.415,-0.338,18,0.137,1.172,0.004,535.048,336.269
83247.346,301.785,0.961,0.685,0.225,0.056,-2.594,-1.783,1.177,1.777,0.865,-1.142,-1.175,-2.568,-0.112,1.67,4.12,-2.867,4.083,2.617,0.311,-0.45,17.979,0.098,1.161,0.004,535.048,336.269
83235.252,301.785,0.961,0.796,0.304,-0.104,-2.81,-0.669,1.284,1.882,1.298,-1.972,-2.029,-2.14,0.112,1.566,4.12,-2.23,4.083,1.779,0.415,-0.45,17.979,0.175,1.151,0.004,535.048,336.269
83235.252,301.783,0.961,0.552,0.146,0.536,-3.675,-0.557,1.606,1.673,0.973,-0.934,-2.563,-2.033,0.336,1.357,3.803,-1.805,4.502,2.198,0.311,-0.113,17.99,0.175,1.161,0.004,535.048,336.269
83239.283,301.783,0.961,0.685,0.225,0.056,-4.215,-0.78,1.177,1.568,1.19,-1.245,-1.281,-2.782,0.112,1.67,3.698,-2.018,3.874,2.407,0.415,-0.338,18.011,0.117,1.161,0.004,535.048,336.269
83235.252,301.781,0.961,0.685,0.225,0.056,-2.594,-1.672,1.499,1.987,0.757,-1.245,-1.281,-2.14,-0.223,1.775,4.437,-2.974,4.293,2.198,0.934,-0.45,17.99,0.137,1.172,0.003,535.048,336.269
83247.346,301.781,0.961,0.981,0.462,0.216,-2.702,-0.78,1.07,2.091,1.081,-1.764,-1.922,-2.14,0.336,1.775,3.381,-1.593,3.141,2.093,0.623,-0.225,18.011,0.137,1.161,0.004,535.048,336.269
83243.315,301.785,0.961,0.796,0.304,0.376,-3.459,-0.669,1.713,1.882,0.757,-1.142,-2.029,-1.712,0.224,2.61,4.331,-1.699,4.607,1.884,1.038,0,18.011,0.137,1.151,0.004,535.048,336.269
83239.283,301.785,0.961,0.552,0.146,0.056,-3.134,-0.78,1.606,2.091,0.649,-1.142,-0.961,-2.782,0.559,1.67,4.543,-2.124,4.397,2.617,0.519,0.451,18,0.156,1.161,0.003,535.048,336.269
83239.283,301.78,0.961,0.552,0.146,0.056,-2.702,-1.337,1.82,1.464,1.298,-1.557,-1.495,-2.14,-0.558,1.879,4.648,-2.549,4.083,2.826,1.246,-0.563,18,0.156,1.151,0.003,535.048,336.269
83243.315,301.785,0.961,0.796,0.304,0.216,-3.242,-0.334,0.856,1.673,0.973,-1.038,-1.922,-2.889,0.671,0.626,4.648,-2.23,3.979,2.407,0.934,-0.113,18,0.117,1.161,0.004,535.048,336.269
83239.283,301.78,0.961,0.685,0.225,0.376,-3.026,-0.78,1.713,1.464,0.973,-1.349,-1.708,-2.675,0.559,2.192,3.486,-1.912,4.083,1.57,1.246,-0.113,18.011,0.117,1.151,0.003,535.048,336.269
83231.22,301.793,0.961,0,-0.012,0.216,-2.486,-2.006,1.499,2.091,1.19,-1.453,-1.495,-2.247,-0.781,1.67,4.226,-2.974,4.502,2.407,0.623,-0.113,20.083,0.137,1.314,0.004,535.048,336.269
83239.283,301.793,0.961,0.374,0.067,0.216,-2.918,-0.111,0.321,1.568,1.406,-1.868,-1.388,-2.033,0.671,1.253,3.698,-1.805,3.664,2.512,1.038,-0.113,20.083,0.137,1.314,0.005,535.048,336.269
83247.346,301.797,0.961,0.374,0.067,-0.104,-2.918,-0.334,2.141,1.045,1.298,-0.726,-2.029,-2.889,-0.112,2.296,4.12,-2.549,3.769,1.989,1.142,0.451,20.093,0.117,1.304,0.004,535.048,336.269
83235.252,301.793,0.961,0.552,0.146,-0.104,-2.486,-0.892,1.284,2.3,1.19,-1.245,-1.495,-2.889,0.559,1.775,3.803,-2.018,4.188,2.512,0.311,0.226,20.103,0.117,1.283,0.005,535.048,336.269
83239.283,301.791,0.961,0.552,0.146,0.216,-2.81,-1.226,1.284,1.987,1.081,-1.349,-1.602,-2.033,-0.558,1.67,3.698,-2.443,3.979,2.407,1.038,-0.675,20.103,0.098,1.314,0.004,535.048,336.269
83235.252,301.794,0.961,0,-0.091,-0.104,-2.594,-0.111,1.392,2.614,1.406,-0.934,-1.602,-2.354,0.447,0.731,4.648,-2.443,4.816,2.198,0.831,0.226,20.124,0.117,1.314,0.005,535.048,336.269
83239.283,301.796,0.961,0.552,0.146,0.056,-2.918,-1.003,1.82,1.777,1.514,-0.83,-1.922,-2.14,0.224,2.61,3.698,-2.124,4.188,2.407,0.831,-0.338,20.093,0.156,1.283,0.004,535.048,336.269
83235.252,301.797,0.961,0.552,0.146,0.376,-2.378,-1.226,1.713,1.882,0.433,-1.245,-1.388,-2.033,-0.335,2.088,4.12,-3.08,4.083,2.826,0.934,-0.225,20.103,0.175,1.304,0.005,535.048,336.269
83211.063,301.794,0.961,0.374,0.067,0.056,-2.81,-0.334,1.07,1.882,1.406,-1.661,-1.602,-2.14,0.112,1.879,4.015,-2.018,3.455,2.407,0.519,-1.351,20.103,0.156,1.314,0.004,535.048,336.269
83239.283,301.793,0.961,0,-0.012,0.216,-2.918,-0.334,1.713,1.777,1.19,-1.142,-2.242,-2.033,0.447,1.461,4.015,-2.018,4.816,2.198,0.623,0.451,20.103,0.137,1.304,0.004,535.048,336.269
83239.283,301.791,0.961,0,-0.091,0.216,-3.567,-0.892,1.713,1.987,0.973,-1.557,-1.281,-2.461,0.559,1.879,3.381,-1.912,4.188,2.512,0.311,-0.675,20.103,0.117,1.304,0.004,535.048,336.269
83239.283,301.793,0.961,0.374,0.067,-0.104,-2.702,-1.337,1.499,1.673,1.298,-1.557,-1.708,-1.605,-0.335,1.774,4.015,-2.974,3.979,2.721,0.311,-0.113,20.114,0.156,1.334,0.004,535.048,336.269
83235.252,301.796,0.961,0,-0.012,0.216,-3.351,-0.334,0.749,1.987,0.865,-2.076,-2.029,-2.461,0.224,1.253,4.015,-2.336,3.56,1.989,0.934,-0.225,20.103,0.117,1.304,0.004,535.048,336.269
83231.22,301.793,0.961,0.374,0.067,0.216,-3.351,-0.557,1.606,1.568,1.406,-1.142,-2.242,-2.461,0.447,1.566,3.909,-2.23,4.397,1.465,0.727,-0.225,20.093,0.117,1.304,0.005,535.048,336.269
83231.22,301.791,0.961,0.552,0.146,0.216,-3.567,-0.892,1.82,1.882,1.298,-1.038,-1.388,-3.21,-0.335,1.67,3.486,-2.018,4.188,2.512,0.208,0,20.114,0.137,1.314,0.004,535.048,336.269
83231.22,301.796,0.961,0.374,0.067,0.216,-2.918,-1.337,1.284,1.464,1.081,-1.349,-1.602,-2.354,-0.335,1.774,4.332,-2.018,4.711,2.512,0.831,-0.45,20.103,0.175,1.304,0.005,535.048,336.269
83231.22,301.793,0.961,0.552,0.146,0.056,-2.378,-0.446,0.749,1.777,1.081,-0.415,-1.495,-2.14,0.447,1.044,3.592,-2.124,3.664,2.303,1.142,0,20.083,0.117,1.314,0.004,535.048,336.269
83235.252,301.794,0.961,0.374,0.067,0.056,-3.351,-0.892,1.392,0.941,0.973,-1.349,-1.495,-2.675,-0.223,2.401,3.592,-2.124,4.083,1.779,1.142,0.564,20.103,0.117,1.304,0.004,535.048,336.269
83231.22,301.796,0.961,0.374,0.067,0.216,-2.054,-1.449,1.82,1.777,0.649,-1.142,-1.388,-2.782,0.671,1.67,4.648,-2.23,4.188,2.407,0,-0.113,20.083,0.137,1.273,0.005,535.048,336.269
83235.252,301.797,0.961,0.685,0.225,-0.104,-2.918,-0.892,1.499,1.987,1.622,-1.453,-1.175,-2.354,0,1.253,3.803,-1.805,3.979,2.512,1.35,-0.675,20.114,0.137,1.293,0.004,535.048,336.269
83239.283,301.822,0.961,24.621,291.213,-0.264,308.454,309.832,312.13,312.625,311.576,309.321,309.69,308.792,311.392,312.521,315.565,308.549,315.46,313.794,312.177,311.785,-8.03,-1.846,-0.251,-0.078,535.048,336.269
83235.252,301.817,0.961,24.625,291.292,0.056,308.887,311.73,313.2,313.775,313.523,310.36,310.224,309.865,311.951,313.148,315.565,310.464,315.251,314.213,312.281,311.334,-8.04,-1.827,-0.251,-0.076,535.048,336.269
83239.283,301.82,0.961,24.618,291.134,-0.264,308.454,311.506,313.091,313.147,312.874,310.568,309.797,310.08,312.063,313.878,316.305,309.613,315.879,313.062,312.385,311.898,-8.05,-1.827,-0.251,-0.077,535.048,336.269
83239.283,301.822,0.961,24.621,291.213,0.056,308.129,310.501,313.305,313.459,313.306,310.152,310.759,308.685,311.728,313.252,315.565,309.506,315.146,313.794,311.969,311.334,-8.05,-1.846,-0.251,-0.077,535.048,336.269
83231.22,301.82,0.961,24.622,291.213,0.056,308.346,308.827,312.663,312.518,312.766,309.944,309.155,309.114,310.385,312.104,314.614,308.123,314.622,313.166,311.762,310.093,-8.04,-1.846,-0.261,-0.078,535.048,336.269
83235.252,301.817,0.961,24.618,291.134,0.376,307.263,309.497,311.486,312.414,311.468,308.904,308.834,308.471,311.392,312.208,314.509,308.762,313.366,312.329,310.516,310.206,-8.03,-1.846,-0.251,-0.077,535.048,336.269
83239.283,301.817,0.961,24.618,291.134,0.056,307.046,309.162,311.807,311.368,311.143,308.8,308.726,308.471,310.609,312.313,314.403,308.442,314.518,311.91,311.45,310.77,-8.04,-1.865,-0.251,-0.077,535.048,336.269
83231.22,301.82,0.961,24.609,290.896,0.056,307.588,309.608,311.914,312.623,311.252,309.112,309.261,307.718,310.945,312.104,314.826,308.336,314.308,313.271,310.931,311.56,-8.04,-1.865,-0.251,-0.077,535.048,336.269
83235.252,301.82,0.961,24.615,291.054,0.056,308.346,310.39,312.877,313.355,312.766,309.424,309.689,309.112,311.12,312.939,315.354,309.4,314.727,313.166,311.969,310.093,-8.04,-1.846,-0.251,-0.078,535.048,336.269
83235.252,301.822,0.961,24.615,291.054,0.056,307.588,310.725,312.663,313.145,312.225,310.983,309.796,309.327,311.679,312.729,315.777,309.506,314.936,313.585,312.073,312.124,-8.061,-1.827,-0.241,-0.077,535.048,336.269
83231.22,301.818,0.961,24.612,290.975,0.216,308.562,311.73,313.948,313.564,313.523,311.191,310.972,310.292,311.903,313.773,315.355,310.464,315.669,314.318,312.696,312.237,-8.061,-1.827,-0.251,-0.077,535.048,336.269
83239.283,301.822,0.961,24.611,290.975,0.696,309.753,310.948,314.162,314.191,313.09,311.087,310.865,310.185,313.021,314.086,316.834,310.145,316.193,314.736,312.904,312.913,-8.04,-1.827,-0.261,-0.076,535.048,336.269
83231.22,301.822,0.961,24.612,290.975,0.376,309.861,312.734,314.162,314.4,314.388,311.503,311.828,310.614,313.245,314.295,317.256,311.528,316.089,314.946,312.904,312.575,-8.071,-1.846,-0.241,-0.077,535.048,336.269
83231.22,301.822,0.961,24.612,290.975,0.216,310.186,311.841,314.59,315.132,314.172,312.439,310.651,311.258,313.692,314.713,317.151,311.634,317.764,314.527,313.942,313.477,-8.061,-1.865,-0.251,-0.077,535.048,336.269
83231.22,301.823,0.961,24.612,290.975,0.376,309.428,312.623,314.697,314.923,314.82,311.815,312.149,310.507,313.356,315.548,317.362,312.06,317.555,315.888,314.669,313.929,-8.05,-1.846,-0.251,-0.077,535.048,336.269
83235.252,301.825,0.961,24.619,291.134,0.376,311.052,312.958,315.66,316.073,315.578,312.751,312.256,312.33,313.692,315.548,318.313,311.528,317.869,315.888,314.98,313.703,-8.061,-1.827,-0.241,-0.077,535.048,336.269
83227.189,301.825,0.961,24.62,291.134,-0.264,311.161,313.181,314.59,315.759,315.469,313.271,313.219,312.116,315.034,315.339,319.264,312.911,318.392,317.039,315.291,314.944,-8.061,-1.827,-0.251,-0.078,535.048,336.269
