%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83247.346,301.738,0.961,0.697,0.233,-0.464,-2.810,-1.672,1.820,1.987,0.865,-1.038,-1.602,-2.033,0.783,2.088,4.543,-2.549,4.397,2.721,0.831,-0.000,12.253,-0.056,0.865,0.001,535.048,336.269
83251.377,301.741,0.961,0.566,0.154,0.016,-3.026,-0.000,1.284,1.777,1.514,-1.972,-1.388,-2.354,0.447,1.670,4.226,-1.805,3.769,2.617,0.623,-0.563,12.243,-0.017,0.855,0.002,535.048,336.269
83247.346,301.743,0.961,0.697,0.233,-0.144,-2.918,-0.669,2.034,1.568,1.514,-0.934,-2.563,-2.140,0.559,1.774,3.909,-2.443,4.502,1.779,0.727,0.451,12.232,0.002,0.865,0.001,535.048,336.269
83243.315,301.739,0.961,0.000,-0.004,0.016,-3.459,-0.892,2.034,1.568,1.514,-1.557,-1.495,-2.996,0.671,1.670,4.226,-1.593,4.293,2.407,1.038,-0.338,12.232,-0.056,0.855,0.001,535.048,336.269
83251.377,301.743,0.961,0.566,0.154,-0.304,-2.054,-1.560,1.284,2.300,1.190,-1.038,-1.281,-2.033,0.335,1.879,4.332,-2.549,4.084,2.093,0.623,-0.225,12.232,-0.036,0.865,0.001,535.048,336.269
83247.346,301.739,0.961,0.395,0.075,-0.304,-2.810,-0.669,1.070,2.196,1.081,-1.972,-1.708,-2.354,0.895,1.044,4.120,-1.912,3.770,2.512,0.623,0.113,12.243,-0.036,0.865,0.001,535.048,336.269
83251.377,301.741,0.961,0.566,0.154,-0.304,-2.594,-0.223,2.141,1.464,1.081,-1.142,-2.029,-2.354,0.335,1.670,3.909,-2.336,4.189,1.570,1.038,-0.225,12.243,-0.056,0.865,0.001,535.048,336.269
83247.346,301.739,0.961,0.000,-0.083,-0.464,-3.026,-1.115,1.391,1.882,1.081,-1.764,-1.602,-2.889,0.112,2.192,4.543,-2.018,3.770,2.407,0.415,0.226,12.264,-0.056,0.875,0.002,535.048,336.269
83255.409,301.741,0.961,0.395,0.075,-0.144,-2.810,-1.115,1.820,1.987,1.298,-1.453,-1.922,-2.140,-0.670,2.088,4.120,-1.912,4.189,2.303,0.623,-0.563,12.253,-0.056,0.865,0.001,535.048,336.269
83247.346,301.739,0.961,0.000,-0.004,0.016,-3.351,-0.334,1.070,1.673,1.622,-1.038,-1.602,-2.354,0.559,1.461,4.332,-2.230,4.084,2.617,1.038,0.226,12.232,-0.036,0.865,0.002,535.048,336.269
83255.409,301.739,0.961,0.395,0.075,-0.304,-3.242,-0.892,1.713,1.150,1.406,-1.349,-1.815,-2.675,0.335,1.670,3.803,-1.912,3.665,1.779,1.038,0.790,12.222,-0.075,0.845,0.002,535.048,336.269
83243.315,301.743,0.961,0.395,0.075,-0.144,-2.702,-0.892,1.499,2.823,0.108,-0.623,-1.495,-2.461,0.335,1.461,4.015,-2.018,4.189,3.140,0.415,-0.225,12.222,-0.056,0.855,0.002,535.048,336.269
83247.346,301.746,0.961,0.000,-0.162,-0.304,-2.702,-0.446,0.963,2.404,1.298,-1.038,-1.175,-2.140,1.118,1.357,4.015,-1.805,3.979,2.721,0.415,0.338,17.053,0.021,1.190,0.003,535.048,336.269
83255.409,301.746,0.961,0.000,-0.083,-0.144,-3.675,-0.334,1.606,1.254,1.514,-1.245,-1.708,-2.354,0.559,2.088,3.803,-2.230,4.083,1.779,0.934,0.451,17.043,-0.017,1.180,0.002,535.048,336.269
83251.377,301.744,0.961,0.000,-0.083,-0.304,-2.486,-1.003,1.820,1.882,0.757,-1.557,-1.281,-2.033,0.224,1.983,4.543,-2.018,4.502,2.931,0.000,0.338,17.043,-0.017,1.180,0.002,535.048,336.269
83247.346,301.746,0.961,0.000,-0.083,0.016,-2.486,-0.669,2.034,2.091,1.298,-1.453,-1.495,-2.140,-0.112,1.775,4.437,-2.549,4.502,2.721,0.831,-0.675,17.053,-0.036,1.210,0.002,535.048,336.269
83227.189,301.744,0.961,0.000,-0.004,0.016,-2.702,-0.669,1.391,1.987,1.298,-0.934,-1.602,-2.675,0.224,0.835,4.015,-2.336,4.397,1.989,0.623,0.338,17.053,-0.017,1.200,0.003,535.048,336.269
83247.346,301.746,0.961,0.000,-0.162,0.016,-3.891,-0.780,1.820,1.359,1.190,-1.245,-1.708,-2.782,0.000,1.670,3.592,-2.443,4.188,1.989,1.038,-0.563,17.064,-0.017,1.210,0.002,535.048,336.269
83243.315,301.746,0.961,0.395,0.075,0.016,-2.702,-1.449,1.284,1.882,0.757,-1.142,-1.708,-2.354,0.000,1.357,4.226,-2.867,3.769,2.512,0.934,0.113,17.064,0.002,1.170,0.002,535.048,336.269
83243.315,301.744,0.961,0.000,-0.083,0.176,-2.918,-0.557,1.284,2.196,0.973,-2.283,-1.281,-2.247,0.112,1.775,4.015,-1.805,3.560,2.303,0.934,-0.901,17.053,-0.036,1.190,0.002,535.048,336.269
83243.315,301.744,0.961,0.000,-0.004,0.176,-3.351,-0.780,2.141,1.673,0.973,-1.038,-2.456,-2.247,0.335,1.775,4.120,-2.018,4.607,1.779,0.831,-0.113,17.084,0.002,1.180,0.002,535.048,336.269
83243.315,301.746,0.961,0.000,-0.241,0.176,-3.351,-0.334,1.820,1.673,1.081,-1.038,-1.495,-3.210,-0.223,1.774,4.543,-2.443,4.083,2.512,0.415,-0.338,17.064,-0.017,1.200,0.002,535.048,336.269
83239.283,301.743,0.961,0.000,-0.162,0.016,-2.702,-2.118,1.177,1.568,1.298,-1.349,-1.708,-2.247,-0.670,1.566,3.909,-2.867,4.397,2.303,0.415,-0.338,17.032,0.002,1.200,0.001,535.048,336.269
83243.315,301.744,0.961,0.000,-0.004,0.016,-3.026,-0.557,0.963,1.568,1.081,-1.972,-1.602,-2.354,0.335,1.148,4.015,-2.442,3.769,2.512,0.831,0.226,17.053,0.021,1.180,0.002,535.048,336.269
83243.315,301.743,0.961,0.000,-0.162,0.176,-3.242,-0.892,1.820,1.255,0.865,-1.245,-2.456,-2.140,0.671,1.983,4.649,-1.805,3.665,1.989,0.727,-0.000,17.064,0.021,1.180,0.002,535.048,336.269
83239.283,301.743,0.961,0.000,-0.083,-0.144,-3.242,-0.669,1.713,1.777,0.973,-1.453,-1.815,-3.103,-0.000,1.879,4.120,-2.548,3.979,2.931,0.415,0.226,17.064,0.002,1.190,0.003,535.048,336.269
83235.252,301.746,0.961,0.000,-0.004,0.176,-2.810,-0.892,1.820,1.882,1.622,-1.764,-1.388,-2.889,-0.335,1.774,4.437,-2.336,4.084,2.617,1.142,-0.901,17.053,0.041,1.170,0.002,535.048,336.269
83239.283,301.741,0.961,0.000,-0.004,0.336,-3.026,-0.446,0.749,1.882,1.406,-1.142,-0.854,-1.819,0.783,1.461,4.332,-2.018,3.665,1.884,0.623,-0.225,17.043,-0.036,1.180,0.002,535.048,336.269
83235.252,301.741,0.961,0.000,-0.241,0.176,-3.567,-0.780,1.820,1.464,1.298,-1.453,-1.068,-1.926,0.112,2.401,4.120,-2.548,4.398,1.779,0.934,0.113,17.032,0.002,1.180,0.002,535.048,336.269
83227.189,301.743,0.961,0.000,-0.083,0.176,-2.054,-1.003,2.248,2.300,0.541,-1.142,-1.495,-2.247,0.447,1.670,4.543,-2.442,3.351,2.721,0.519,0.226,17.043,0.002,1.190,0.003,535.048,336.269
83239.283,301.743,0.961,0.000,-0.083,0.176,-2.702,-0.780,1.606,1.882,1.406,-1.868,-1.815,-2.140,0.447,2.088,4.226,-2.124,3.665,2.303,0.623,-0.788,17.022,-0.056,1.170,0.002,535.048,336.269
83235.252,301.744,0.961,0.000,-0.162,0.016,-2.594,-0.557,1.606,1.987,1.730,-0.934,-1.922,-2.247,0.895,1.148,4.120,-2.124,4.608,2.617,0.623,0.564,17.032,0.021,1.190,0.004,535.048,336.269
83239.283,301.751,0.961,0.806,0.312,0.016,-2.810,-0.669,1.284,2.091,0.973,-1.972,-1.602,-2.675,0.112,1.775,3.698,-1.911,3.351,1.884,0.831,-0.225,20.166,-0.017,1.393,0.004,535.048,336.269
83243.315,301.747,0.961,0.806,0.312,-0.144,-3.026,-0.223,1.499,1.882,1.190,-1.660,-2.349,-2.354,0.336,1.670,4.015,-2.124,4.503,1.465,0.727,0.564,20.166,-0.017,1.373,0.004,535.048,336.269
83239.283,301.751,0.961,0.697,0.233,-0.304,-3.242,-0.669,1.499,1.464,1.298,-1.141,-0.961,-2.568,0.224,1.879,3.803,-2.655,4.189,2.617,0.311,-0.225,20.187,0.021,1.383,0.003,535.048,336.269
83235.252,301.751,0.961,0.902,0.391,0.016,-3.026,-1.783,1.499,2.091,0.757,-1.141,-1.281,-2.140,-0.447,1.670,4.120,-2.336,3.875,2.512,0.934,-0.450,20.166,-0.036,1.383,0.003,535.048,336.269
83231.220,301.749,0.961,0.697,0.233,0.176,-2.918,-0.780,0.749,1.568,0.649,-1.557,-1.495,-2.247,0.336,1.357,3.909,-1.911,2.932,2.303,1.142,0.226,20.177,0.002,1.373,0.004,535.048,336.269
83243.315,301.751,0.961,0.697,0.233,-0.144,-3.026,-0.780,2.141,1.255,1.406,-1.245,-1.815,-1.926,0.112,1.983,3.698,-2.548,4.293,1.675,1.350,-0.113,20.177,-0.017,1.393,0.003,535.048,336.269
83243.315,301.752,0.961,0.000,-0.004,0.176,-3.026,-0.892,1.606,2.196,0.973,-1.038,-2.136,-2.782,0.224,1.670,4.226,-2.230,4.084,2.617,0.311,-0.338,20.187,-0.036,1.383,0.003,535.048,336.269
83239.283,301.751,0.961,0.566,0.154,-0.144,-2.810,-1.672,1.391,1.777,1.298,-2.076,-1.815,-2.033,0.000,1.983,4.437,-2.336,3.770,1.989,1.142,-0.788,20.187,-0.036,1.383,0.003,535.048,336.269
83247.346,301.747,0.961,0.395,0.075,0.016,-3.134,-1.003,0.749,1.882,0.865,-1.349,-1.815,-2.568,0.559,0.835,3.698,-2.230,3.770,2.617,0.415,0.226,20.166,-0.036,1.383,0.003,535.048,336.269
83239.283,301.749,0.961,0.566,0.154,0.176,-3.567,-1.115,2.248,0.941,1.514,-1.453,-1.708,-2.568,0.112,1.670,3.486,-2.124,3.560,1.465,0.623,0.113,20.166,0.002,1.383,0.003,535.048,336.269
83239.283,301.749,0.961,0.566,0.154,0.016,-3.134,-1.003,1.713,2.091,0.216,-1.142,-1.815,-2.354,-0.112,1.983,4.437,-2.548,3.875,2.617,0.104,0.451,20.177,0.002,1.373,0.004,535.048,336.269
83239.283,301.751,0.961,0.566,0.154,0.016,-2.918,-0.669,1.606,1.777,1.298,-1.868,-1.495,-2.354,-0.112,2.192,4.649,-1.805,4.084,2.198,1.661,-0.901,20.177,-0.036,1.373,0.004,535.048,336.269
83247.346,301.751,0.961,0.395,0.075,-0.144,-2.918,-0.557,1.177,1.882,1.298,-0.830,-2.136,-2.140,0.671,1.357,4.120,-2.018,4.503,2.303,0.623,0.113,20.156,-0.017,1.383,0.004,535.048,336.269
83231.220,301.749,0.961,0.000,-0.004,0.336,-3.351,-0.111,1.284,1.255,1.514,-0.830,-1.175,-2.675,-0.335,1.879,3.275,-2.018,4.084,2.198,0.831,0.000,20.156,-0.036,1.414,0.004,535.048,336.269
83239.283,301.752,0.961,0.000,-0.004,0.176,-2.594,-1.672,1.927,2.196,0.865,-1.038,-1.708,-2.140,-0.112,2.088,4.226,-2.548,3.979,2.303,0.623,-0.450,20.156,-0.017,1.403,0.003,535.048,336.269
83243.315,301.751,0.961,0.000,-0.004,-0.784,-3.351,-0.669,0.963,1.882,1.406,-1.868,-1.388,-2.247,0.783,1.461,3.803,-2.018,3.665,2.198,0.934,-0.788,20.177,-0.017,1.373,0.002,535.048,336.269
83243.315,301.751,0.961,0.000,-0.083,-0.304,-2.486,-0.446,1.499,1.464,1.190,-1.142,-2.456,-2.461,0.224,1.461,4.226,-2.124,3.979,1.570,0.831,0.113,20.177,0.002,1.383,0.004,535.048,336.269
83235.252,301.749,0.961,0.395,0.075,0.016,-3.999,-1.003,1.713,1.568,1.298,-1.245,-1.602,-2.782,0.224,2.192,3.486,-2.230,3.875,2.512,0.727,0.451,20.187,0.002,1.383,0.004,535.048,336.269
83247.346,301.747,0.961,0.000,-0.004,0.016,-3.026,-1.560,1.070,1.987,0.973,-1.349,-1.815,-1.391,-0.000,1.879,4.543,-3.292,3.875,2.093,0.519,-0.563,20.187,-0.017,1.373,0.002,535.048,336.269
83243.315,301.751,0.961,0.000,-0.004,0.176,-3.351,-0.111,1.284,1.568,1.622,-1.972,-1.922,-2.247,0.224,1.148,3.909,-2.442,3.246,2.512,0.831,-0.338,20.177,0.002,1.393,0.003,535.048,336.269
83243.315,301.754,0.961,0.000,-0.478,-0.144,-3.459,-0.446,2.141,1.777,1.730,-1.245,-1.068,-2.247,0.447,2.505,3.698,-1.381,4.397,2.407,1.142,0.564,22.093,0.002,1.495,0.004,535.048,336.269
83255.409,301.754,0.961,0.000,-0.162,-0.464,-2.594,-1.115,1.284,1.987,0.973,-0.415,-1.922,-2.140,0.224,2.192,4.015,-2.655,4.607,2.721,0.623,-0.000,22.103,0.002,1.495,0.004,535.048,336.269
83251.377,301.754,0.961,0.000,-0.320,-0.144,-2.918,-0.334,1.713,1.987,1.514,-1.972,-1.388,-1.819,0.112,1.670,3.909,-1.168,3.769,2.407,0.934,-0.113,22.093,0.002,1.505,0.004,535.048,336.269
83247.346,301.754,0.961,0.000,-0.320,0.016,-2.810,-0.669,1.713,1.777,1.298,-0.934,-2.242,-2.140,-0.000,1.670,4.226,-1.912,4.921,1.884,0.831,-0.338,22.093,-0.017,1.485,0.004,535.048,336.269
83247.346,301.757,0.961,0.000,-0.320,-0.304,-3.783,-1.003,2.141,1.673,0.973,-1.349,-1.388,-2.889,-0.112,2.088,4.015,-2.124,4.083,2.931,1.246,-0.675,22.093,0.002,1.495,0.004,535.048,336.269
83247.346,301.757,0.961,0.000,-0.399,-0.304,-2.702,-1.560,1.820,1.987,1.190,-1.142,-1.495,-2.461,-0.670,1.461,4.226,-2.974,4.397,2.198,0.831,0.113,22.093,-0.017,1.495,0.004,535.048,336.269
83239.283,301.756,0.961,0.000,-0.320,-0.144,-3.026,-0.223,0.749,1.882,1.081,-1.764,-1.495,-2.461,0.336,1.670,4.226,-1.805,3.246,2.093,0.831,-0.225,22.093,-0.017,1.485,0.004,535.048,336.269
83235.252,301.757,0.961,0.000,-0.557,-0.304,-2.702,-0.223,2.248,1.150,0.973,-1.349,-1.708,-2.568,0.224,1.983,3.698,-2.018,4.083,1.884,0.831,-0.225,22.093,-0.017,1.505,0.005,535.048,336.269
83239.283,301.754,0.961,0.000,-0.557,-0.144,-3.026,-0.780,1.391,2.091,1.081,-1.038,-1.388,-2.889,0.447,2.088,4.437,-2.230,4.293,2.617,0.311,-0.113,22.103,-0.036,1.485,0.004,535.048,336.269
83239.283,301.754,0.961,0.000,-0.241,0.336,-2.918,-1.783,1.820,1.777,1.406,-1.557,-1.388,-1.926,-0.335,1.774,4.226,-2.018,4.188,2.093,0.831,-0.450,22.103,0.002,1.495,0.004,535.048,336.269
83239.283,301.756,0.961,0.000,-0.241,-0.464,-3.242,-1.003,1.177,1.987,0.973,-1.245,-1.495,-2.354,0.783,1.044,4.226,-2.018,3.664,2.617,0.831,0.564,22.093,-0.036,1.515,0.004,535.048,336.269
83283.629,301.756,0.961,0.000,-0.399,-0.304,-3.459,-1.003,1.820,1.150,1.298,-1.038,-1.815,-2.782,0.224,2.296,3.381,-2.336,4.083,2.093,1.038,0.226,22.113,-0.017,1.515,0.004,535.048,336.269
83235.252,301.754,0.961,0.000,-0.478,-0.144,-2.702,-1.337,1.713,1.568,0.433,-1.764,-1.708,-2.354,0.671,2.296,4.965,-2.549,3.769,2.512,-0.104,-0.450,22.103,0.002,1.495,0.004,535.048,336.269
83239.283,301.752,0.961,0.000,-0.557,0.016,-2.918,-0.892,1.284,1.882,1.622,-2.076,-1.922,-2.033,-0.112,1.879,4.015,-2.124,3.769,2.303,0.727,-0.675,22.113,0.002,1.505,0.004,535.048,336.269
83235.252,301.757,0.961,0.000,-0.399,-0.304,-2.810,-0.111,1.391,1.882,1.622,-1.349,-2.349,-2.140,0.447,0.939,4.332,-2.018,4.293,2.093,0.415,0.451,22.124,0.002,1.525,0.005,535.048,336.269
83243.315,301.757,0.961,0.000,-0.478,-0.464,-3.783,-0.669,1.499,1.255,0.865,-1.557,-1.388,-2.354,0.112,1.983,3.803,-2.336,3.664,2.198,0.623,-0.000,22.113,-0.017,1.525,0.004,535.048,336.269
83239.283,301.754,0.961,0.000,-0.320,-0.144,-2.810,-1.226,1.499,1.568,0.757,-1.142,-1.602,-2.247,0.000,1.253,4.332,-2.974,3.874,2.407,0.519,0.113,22.113,0.021,1.495,0.005,535.048,336.269
83235.252,301.757,0.961,0.000,-0.399,0.016,-3.026,-0.669,1.177,1.464,1.622,-1.764,-1.708,-2.354,1.007,1.774,3.486,-1.805,3.350,2.407,1.038,-0.338,22.082,0.002,1.505,0.005,535.048,336.269
83231.220,301.757,0.961,0.000,-0.320,-0.304,-3.026,-0.780,1.284,1.568,1.406,-1.245,-2.029,-2.247,0.224,1.461,4.332,-1.912,4.502,2.093,0.519,0.226,22.082,0.002,1.505,0.004,535.048,336.269
83227.189,301.757,0.961,0.000,-0.399,-0.144,-3.891,-0.780,1.284,1.882,1.406,-1.245,-1.175,-2.675,0.336,1.670,3.592,-2.230,4.188,2.303,0.311,-0.000,22.113,-0.017,1.495,0.004,535.048,336.269
83239.283,301.760,0.961,0.000,-0.004,0.176,-2.486,-0.446,1.177,1.673,1.082,-1.660,-2.029,-2.033,0.559,1.670,4.226,-1.911,3.770,2.303,0.727,-0.113,24.071,-0.017,1.627,0.005,535.048,336.269
83247.346,301.760,0.961,0.000,-0.083,0.336,-2.810,-0.334,1.820,1.882,1.190,-0.415,-2.029,-2.033,0.336,1.461,4.120,-2.230,4.293,1.675,1.142,-0.225,24.060,-0.017,1.607,0.005,535.048,336.269
83243.315,301.762,0.961,0.000,-0.083,-0.304,-3.242,-0.892,1.499,1.568,0.973,-1.141,-0.961,-2.782,-0.112,1.775,4.015,-1.911,3.979,2.512,0.727,-0.113,24.071,0.002,1.637,0.005,535.048,336.269
83235.252,301.760,0.961,0.000,-0.162,-0.144,-2.486,-1.560,1.713,1.882,0.973,-1.764,-1.388,-1.284,-0.335,1.879,4.543,-2.230,4.293,2.198,1.557,-0.225,24.092,-0.017,1.617,0.004,535.048,336.269
83243.315,301.760,0.961,0.000,-0.083,0.016,-2.918,-0.000,1.391,1.673,0.973,-1.245,-1.388,-2.033,0.895,1.357,3.909,-2.442,3.246,2.303,0.831,0.000,24.092,-0.017,1.637,0.005,535.048,336.269
83235.252,301.760,0.961,0.000,-0.083,0.016,-3.242,-0.223,2.141,1.568,1.622,-0.830,-1.708,-1.819,0.224,2.088,4.437,-2.124,4.293,1.361,0.934,0.113,24.102,0.002,1.627,0.006,535.048,336.269
83243.315,301.760,0.961,0.000,-0.004,0.176,-2.594,-0.780,1.606,2.300,1.081,-1.038,-0.961,-2.889,0.559,1.670,4.437,-2.018,4.189,2.826,0.104,0.000,24.060,-0.017,1.607,0.006,535.048,336.269
83243.315,301.760,0.961,0.000,-0.004,0.336,-2.702,-1.226,2.034,1.568,1.406,-1.453,-1.388,-1.819,-0.670,1.879,4.120,-2.655,4.084,2.721,1.038,-0.450,24.071,-0.056,1.617,0.005,535.048,336.269
83243.315,301.759,0.961,0.000,-0.083,0.176,-3.242,-0.557,0.856,1.777,1.730,-1.557,-1.815,-2.140,0.559,1.044,4.120,-2.018,3.875,2.407,0.208,0.226,24.081,0.002,1.627,0.005,535.048,336.269
83239.283,301.760,0.961,0.000,-0.004,0.176,-2.594,-0.669,1.606,1.359,1.622,-0.934,-1.708,-2.140,0.335,2.088,3.803,-2.761,3.979,1.989,0.934,0.451,24.071,-0.036,1.627,0.005,535.048,336.269
83243.315,301.759,0.961,0.000,-0.083,-0.144,-2.702,-0.557,1.391,1.987,0.216,-1.038,-1.068,-2.140,0.671,1.879,4.543,-2.867,3.560,2.407,0.311,0.451,24.102,-0.017,1.607,0.005,535.048,336.269
83247.346,301.759,0.961,0.000,-0.162,0.016,-2.810,-0.780,1.391,1.777,1.839,-1.764,-1.388,-1.926,0.447,1.879,4.015,-2.336,3.770,2.617,0.519,-1.013,24.092,0.021,1.627,0.005,535.048,336.269
83247.346,301.757,0.961,0.000,-0.083,0.336,-3.134,-0.892,1.606,1.987,1.081,-0.727,-1.922,-2.461,0.335,1.357,4.543,-1.805,4.817,2.617,0.415,0.226,24.102,-0.017,1.627,0.005,535.048,336.269
83243.315,301.760,0.961,0.000,-0.083,0.176,-3.891,-0.669,1.713,1.359,0.865,-1.038,-1.175,-2.782,0.112,2.296,3.698,-1.805,3.979,2.198,0.934,0.338,24.060,0.021,1.617,0.005,535.048,336.269
83243.315,301.757,0.961,0.000,-0.083,0.176,-2.162,-1.672,1.177,1.673,0.973,-0.934,-1.495,-2.247,0.224,1.983,4.543,-2.230,4.293,2.512,1.142,0.113,24.092,0.002,1.617,0.005,535.048,336.269
83243.315,301.757,0.961,0.000,-0.083,0.016,-3.134,-0.111,1.499,1.987,1.190,-1.245,-1.922,-2.033,0.447,1.461,3.909,-2.336,4.084,2.617,0.727,-0.675,24.071,-0.036,1.627,0.005,535.048,336.269
83247.346,301.760,0.961,0.000,-0.162,0.016,-2.486,-0.334,1.820,1.359,1.406,-1.142,-2.136,-2.782,0.559,1.670,4.120,-1.593,3.770,1.570,0.727,0.338,24.092,-0.017,1.627,0.006,535.048,336.269
83247.346,301.759,0.961,0.000,-0.004,-0.304,-2.702,-1.115,2.141,2.196,1.081,-1.142,-1.388,-3.424,0.447,2.296,4.332,-2.124,4.084,2.721,0.104,-0.338,24.081,-0.017,1.617,0.005,535.048,336.269
83243.315,301.757,0.961,0.000,-0.083,-0.144,-2.918,-1.449,1.391,1.987,1.406,-1.349,-1.495,-2.247,-0.112,1.461,4.015,-2.549,4.189,2.721,0.934,-0.225,24.112,0.021,1.617,0.005,535.048,336.269
83251.377,301.756,0.961,0.000,-0.004,0.016,-2.594,-0.334,0.963,1.987,1.514,-1.142,-1.175,-2.033,0.783,1.357,3.803,-2.230,3.770,2.826,0.727,-0.225,24.102,-0.017,1.617,0.005,535.048,336.269
83239.283,301.760,0.961,0.000,-0.004,0.176,-2.486,-0.446,1.177,1.673,1.082,-1.660,-2.029,-2.033,0.559,1.670,4.226,-1.911,3.770,2.303,0.727,-0.113,24.071,-0.017,1.627,0.005,535.048,336.269
83247.346,301.760,0.961,0.000,-0.083,0.336,-2.810,-0.334,1.820,1.882,1.190,-0.415,-2.029,-2.033,0.336,1.461,4.120,-2.230,4.293,1.675,1.142,-0.225,24.060,-0.017,1.607,0.005,535.048,336.269
83243.315,301.762,0.961,0.000,-0.083,-0.304,-3.242,-0.892,1.499,1.568,0.973,-1.141,-0.961,-2.782,-0.112,1.775,4.015,-1.911,3.979,2.512,0.727,-0.113,24.071,0.002,1.637,0.005,535.048,336.269
83235.252,301.760,0.961,0.000,-0.162,-0.144,-2.486,-1.560,1.713,1.882,0.973,-1.764,-1.388,-1.284,-0.335,1.879,4.543,-2.230,4.293,2.198,1.557,-0.225,24.092,-0.017,1.617,0.004,535.048,336.269
83243.315,301.760,0.961,0.000,-0.083,0.016,-2.918,-0.000,1.391,1.673,0.973,-1.245,-1.388,-2.033,0.895,1.357,3.909,-2.442,3.246,2.303,0.831,0.000,24.092,-0.017,1.637,0.005,535.048,336.269
83235.252,301.760,0.961,0.000,-0.083,0.016,-3.242,-0.223,2.141,1.568,1.622,-0.830,-1.708,-1.819,0.224,2.088,4.437,-2.124,4.293,1.361,0.934,0.113,24.102,0.002,1.627,0.006,535.048,336.269
83243.315,301.760,0.961,0.000,-0.004,0.176,-2.594,-0.780,1.606,2.300,1.081,-1.038,-0.961,-2.889,0.559,1.670,4.437,-2.018,4.189,2.826,0.104,0.000,24.060,-0.017,1.607,0.006,535.048,336.269
83243.315,301.760,0.961,0.000,-0.004,0.336,-2.702,-1.226,2.034,1.568,1.406,-1.453,-1.388,-1.819,-0.670,1.879,4.120,-2.655,4.084,2.721,1.038,-0.450,24.071,-0.056,1.617,0.005,535.048,336.269
83243.315,301.759,0.961,0.000,-0.083,0.176,-3.242,-0.557,0.856,1.777,1.730,-1.557,-1.815,-2.140,0.559,1.044,4.120,-2.018,3.875,2.407,0.208,0.226,24.081,0.002,1.627,0.005,535.048,336.269
83239.283,301.760,0.961,0.000,-0.004,0.176,-2.594,-0.669,1.606,1.359,1.622,-0.934,-1.708,-2.140,0.335,2.088,3.803,-2.761,3.979,1.989,0.934,0.451,24.071,-0.036,1.627,0.005,535.048,336.269
83243.315,301.759,0.961,0.000,-0.083,-0.144,-2.702,-0.557,1.391,1.987,0.216,-1.038,-1.068,-2.140,0.671,1.879,4.543,-2.867,3.560,2.407,0.311,0.451,24.102,-0.017,1.607,0.005,535.048,336.269
83247.346,301.759,0.961,0.000,-0.162,0.016,-2.810,-0.780,1.391,1.777,1.839,-1.764,-1.388,-1.926,0.447,1.879,4.015,-2.336,3.770,2.617,0.519,-1.013,24.092,0.021,1.627,0.005,535.048,336.269
83247.346,301.757,0.961,0.000,-0.083,0.336,-3.134,-0.892,1.606,1.987,1.081,-0.727,-1.922,-2.461,0.335,1.357,4.543,-1.805,4.817,2.617,0.415,0.226,24.102,-0.017,1.627,0.005,535.048,336.269
83243.315,301.760,0.961,0.000,-0.083,0.176,-3.891,-0.669,1.713,1.359,0.865,-1.038,-1.175,-2.782,0.112,2.296,3.698,-1.805,3.979,2.198,0.934,0.338,24.060,0.021,1.617,0.005,535.048,336.269
83243.315,301.757,0.961,0.000,-0.083,0.176,-2.162,-1.672,1.177,1.673,0.973,-0.934,-1.495,-2.247,0.224,1.983,4.543,-2.230,4.293,2.512,1.142,0.113,24.092,0.002,1.617,0.005,535.048,336.269
83243.315,301.757,0.961,0.000,-0.083,0.016,-3.134,-0.111,1.499,1.987,1.190,-1.245,-1.922,-2.033,0.447,1.461,3.909,-2.336,4.084,2.617,0.727,-0.675,24.071,-0.036,1.627,0.005,535.048,336.269
83247.346,301.760,0.961,0.000,-0.162,0.016,-2.486,-0.334,1.820,1.359,1.406,-1.142,-2.136,-2.782,0.559,1.670,4.120,-1.593,3.770,1.570,0.727,0.338,24.092,-0.017,1.627,0.006,535.048,336.269
83247.346,301.759,0.961,0.000,-0.004,-0.304,-2.702,-1.115,2.141,2.196,1.081,-1.142,-1.388,-3.424,0.447,2.296,4.332,-2.124,4.084,2.721,0.104,-0.338,24.081,-0.017,1.617,0.005,535.048,336.269
83243.315,301.757,0.961,0.000,-0.083,-0.144,-2.918,-1.449,1.391,1.987,1.406,-1.349,-1.495,-2.247,-0.112,1.461,4.015,-2.549,4.189,2.721,0.934,-0.225,24.112,0.021,1.617,0.005,535.048,336.269
